"","token","count","frequency","general_frequency","relative_frequency"
"19616","scandalous",35,0.000190115101114075,5.51018465797616e-05,3.45024918246391
"22541","tryal",129,0.00070070994410616,0.000203709857052452,3.43974491094822
"18313","realm",30,0.000162955800954921,4.75879584097941e-05,3.42430745928749
"17494","primitive",77,0.000418253222450964,0.000122309401877804,3.41963263681748
"3022","bull",57,0.00030961602181435,9.10015345029396e-05,3.40231649395262
"17802","protestants",86,0.00046713996273744,0.000139006931144399,3.36055158467013
"16365","peerage",32,0.000173819521018582,5.17623407264427e-05,3.35803054072064
"17377","presbyterian",76,0.000412821362419133,0.000123979154804464,3.32976429037787
"8822","forfeited",67,0.000363934622132657,0.000109786254927858,3.31493794347755
"20759","speeches",102,0.000554049723246731,0.000167392730897609,3.30987922997465
"4868","consecration",33,0.000179251381050413,5.42669701164319e-05,3.30313965688194
"22803","unity",43,0.00023356998136872,7.09644993830263e-05,3.29136375792692
"18333","rebellion",132,0.000717005524201652,0.000219155071624052,3.27168118395925
"17842","proving",45,0.000244433701432381,7.55563199313398e-05,3.2351192018683
"2397","bishop",513,0.00278654419632915,0.000863679701314596,3.22636295849929
"16929","plot",30,0.000162955800954921,5.0927464263113e-05,3.19976270785881
"7626","entituled",88,0.000478003682801102,0.00014944288693602,3.1985709899043
"19846","secret",141,0.000765892264488129,0.000240026983207295,3.19085902032389
"18548","reginæ",33,0.000179251381050413,5.63541612747562e-05,3.1808011510715
"10940","humbly",490,0.00266161141559704,0.000837798530951375,3.176911055901
"8358","farther",76,0.000412821362419133,0.000130658166511101,3.15955269725952
"4169","clause",49,0.000266161141559704,8.43225227963018e-05,3.15646558870956
"17913","publishd",114,0.0006192320436287,0.000198283160040809,3.12296840287019
"15164","newgate",101,0.000548617863214901,0.000176158933762571,3.1143346039681
"3559","cato",41,0.000222706261305059,7.26342523096857e-05,3.06613277101719
"9902","growth",53,0.000287888581687027,9.43410403562585e-05,3.05157310752434
"13073","liturgy",43,0.00023356998136872,7.68086346263343e-05,3.04093390678031
"1211","archbishop",113,0.000613800183596869,0.000203292418820787,3.01929696718285
"15480","oaths",32,0.000173819521018582,5.76064759697508e-05,3.01736077571999
"21497","sweden",34,0.000184683241082244,6.13634200547345e-05,3.00966342680234
"15781","ordinary",116,0.000630095763692361,0.000209971430527425,3.00086427048495
"2846","britains",44,0.000239001841400551,7.97307022479884e-05,2.99761365022445
"22593","turnd",34,0.000184683241082244,6.17808582863994e-05,2.98932786310773
"453","african",52,0.000282456721655196,9.47584785879234e-05,2.98080684561766
"18748","representation",125,0.000678982503978837,0.000227921274489014,2.97902205707245
"21932","thereupon",34,0.000184683241082244,6.21982965180642e-05,2.96926525999963
"8217","fable",36,0.000195546961145905,6.5955240603048e-05,2.96484342044639
"16467","performd",31,0.000168387660986752,5.71890377380859e-05,2.94440451608808
"6561","dissenters",133,0.000722437384233483,0.000245871118450603,2.93827672313056
"17207","practices",34,0.000184683241082244,6.30331729813939e-05,2.92993724331089
"12033","judgment",123,0.000668118783915176,0.000228338712720679,2.92599873212244
"11217","improvd",31,0.000168387660986752,5.76064759697508e-05,2.92306825147875
"2390","birthday",42,0.000228138121336889,7.80609493213289e-05,2.9225640133812
"10816","horace",75,0.000407389502387302,0.000139841807607728,2.9132167937222
"12099","justices",167,0.000907120625315727,0.000311826359053651,2.90905691253527
"2398","bishops",82,0.000445412522610117,0.000155287022179328,2.86831775353221
"17821","prove",35,0.000190115101114075,6.72075552980425e-05,2.8287757272375
"10402","help",60,0.000325911601909842,0.000115212951939502,2.82877572723749
"18078","queen",365,0.00198262891161821,0.000702965982123625,2.82037674942503
"17073","popish",66,0.000358502762100826,0.000127318660657782,2.81579118291575
"19828","seasonable",85,0.000461708102705609,0.000165305539739285,2.7930588619946
"23255","vindicated",168,0.000912552485347558,0.000330193641246905,2.76368885209752
"7945","exact",117,0.000635527623724192,0.000230008465647338,2.76306188094232
"8127","explaind",48,0.000260729281527874,9.60107932829179e-05,2.715624698148
"19541","sarum",36,0.000195546961145905,7.22168140780209e-05,2.70777607185277
"10937","humble",306,0.00166214916974019,0.000615303953474004,2.70134648145149
"19393","safe",31,0.000168387660986752,6.26157347497291e-05,2.68922279136045
"1292","arithmetick",49,0.000266161141559704,9.93502991362368e-05,2.6790170122661
"18099","queries",94,0.000510594842992086,0.000190769271870841,2.67650464870349
"2330","bibliotheca",88,0.000478003682801102,0.00017949843961589,2.66299631252497
"10766","honble",40,0.000217274401273228,8.18178934063127e-05,2.6555853765903
"17070","popery",104,0.000564913443310393,0.000215398127539068,2.62264788354732
"21858","thanks",37,0.000200978821177736,7.72260728579992e-05,2.6024736690585
"17505","princes",47,0.000255297421496043,9.89328609045719e-05,2.58051186594408
"17899","publick",347,0.00188485543104525,0.00073343897303516,2.56988720308281
"23257","vindication",274,0.00148832964872161,0.000579821703782491,2.56687467718513
"2479","blessed",79,0.000429116942514625,0.000167810169129274,2.55715696337837
"2481","blessing",37,0.000200978821177736,7.88958257846586e-05,2.54739486124773
"11528","inst",35,0.000190115101114075,7.51388816996749e-05,2.53018273380687
"24161","writ",48,0.000260729281527874,0.000103107243221221,2.52871935455076
