"","token","count","frequency","general_frequency","relative_frequency"
"3160","christian",599,0.00325368415906659,0.00263069573595195,1.23681508074107
"216","administr",130,0.000706141804137991,0.000571472939149194,1.23565221686488
"6927","franc",242,0.00131451012770303,0.00106405005251373,1.23538373462565
"13771","preserv",110,0.000597504603501377,0.000484228348731238,1.23393148101911
"11024","mayor",103,0.000559481583278562,0.000455007672514698,1.22960911886709
"19063","word",144,0.000782187844583621,0.000636593303288912,1.22870887981778
"718","anno",146,0.000793051564647282,0.000646611820848869,1.226472419892
"117","account",933,0.00506792540969804,0.00416144173146699,1.21782923725127
"7477","gospel",185,0.00100489410588868,0.000826110260464759,1.21641644460794
"11813","name",137,0.000744164824360806,0.00061321676231568,1.21354286133769
"6817","foreign",101,0.000548617863214901,0.000452920481356374,1.2112895879028
"14547","reflect",132,0.000717005524201652,0.000595684356585756,1.20366686866055
"10302","live",131,0.000711573664169822,0.000592344850732437,1.20128277183461
"14955","robert",365,0.00198262891161821,0.00165138564446619,1.20058504702522
"11838","nation",205,0.00111353130652529,0.00092754775075932,1.20051103095633
"13627","practic",316,0.0017164677700585,0.00143181313461047,1.19880711286076
"13444","poem",454,0.00246606445445114,0.00206631924674106,1.19345762197228
"4547","death",371,0.00201522007180919,0.00169062483824269,1.1919971990379
"14343","rais",125,0.000678982503978837,0.000569803186222535,1.19160882282898
"12192","novemb",208,0.00112982688662079,0.000950924291732552,1.18813547665533
"2054","book",652,0.00354157274075362,0.00298343104170876,1.18708047588229
"10175","lieuten",104,0.000564913443310393,0.000477131898792936,1.18397752223134
"19072","world",167,0.000907120625315727,0.000772260728579992,1.17463000738586
"15181","sacrament",127,0.000689846224042499,0.000588587906647453,1.17203601407954
"11176","memori",226,0.00122760036719374,0.00104943971440546,1.16976740096901
"18243","vers",135,0.000733301104297144,0.000630749168045604,1.16258750934115
"9862","late",1102,0.00598590975507743,0.00515619703752436,1.16091563443267
"17136","testament",172,0.00093427992547488,0.000805655787113181,1.15965147947684
"7251","gentleman",248,0.00134710128789401,0.00116173059872331,1.15956426504942
"14875","richard",219,0.00118957734697092,0.00102940267928555,1.15559962190554
"17235","thereof",102,0.000554049723246731,0.000487567854584557,1.13635408494849
"3950","copi",213,0.00115698618677994,0.00102105391465225,1.13312937757453
"12295","occas",227,0.00123303222722557,0.00108951378464529,1.13172705531854
"10380","london",652,0.00354157274075362,0.0031349611198031,1.12970228510395
"17370","time",318,0.00172733149012216,0.00152991111905171,1.12904041850014
"10270","list",259,0.00140685174824415,0.0012485577509096,1.12678147824499
"1260","author",313,0.00170017218996301,0.00151363102801678,1.12324084171995
"10453","love",201,0.00109180386639797,0.000977640338559103,1.11677456763612
"6983","french",285,0.00154808010907175,0.00139257394083397,1.11166815899531
"7000","friend",305,0.00165671730970836,0.00149150680173855,1.11076751897963
"5847","english",508,0.00275938489617,0.00250128988413584,1.10318476625644
"17735","truth",101,0.000548617863214901,0.000500925877997833,1.09520766906212
"13848","princip",115,0.00062466390366053,0.000572725253844189,1.09068685109959
"9345","jesus",132,0.000717005524201652,0.000661639597188804,1.0836798874313
"3889","continu",174,0.000945143645538542,0.000880794668812856,1.07305786354545
"3012","charl",264,0.0014340110484033,0.00133663721779088,1.0728498573258
"5614","edward",145,0.000787619704615451,0.00073427384949849,1.07265117115828
"8480","honour",1053,0.00571974861351773,0.00534613143293187,1.0698855210114
"2996","charg",155,0.000841938304933758,0.000791462887236576,1.06377483835461
"6928","franci",112,0.000608368323565038,0.000573142692075854,1.06146049138584
"1089","assembl",438,0.00237915469394185,0.0022428956187353,1.06075141173239
"3740","conduct",118,0.000640959483756023,0.000615303953474004,1.04169570199763
"3150","christ",302,0.00164042172961287,0.00158167345977816,1.03714310907319
"2799","catech",109,0.000592072743469546,0.000572725253844189,1.03378145017265
"17261","third",160,0.000869097605092912,0.000842807789731353,1.03119313286122
"11870","near",165,0.000896256905252065,0.000872445904179559,1.02729223778625
"8368","histori",786,0.00426944198501893,0.00417646950780693,1.02226102142927
"1842","bill",445,0.00241717771416466,0.0023652050206131,1.0219738640408
"18655","wednesday",166,0.000901688765283896,0.000884551612897839,1.01937382978695
"13855","principl",150,0.000814779004774605,0.000799394213638208,1.01924556229445
"17575","translat",205,0.00111353130652529,0.00109577535812026,1.01620400410856
"11172","memoir",166,0.000901688765283896,0.000889143433446153,1.01410945789603
"4972","direct",136,0.000738732964328975,0.000730934343645171,1.01066938604213
"17283","thoma",499,0.00271049815588352,0.00268496270606838,1.00951054171346
"10414","lord",1690,0.00917984345379388,0.00909973601206229,1.00880327095483
"14075","psalm",182,0.000988598525793187,0.000982649597339082,1.00605396722312
"10824","manufactur",103,0.000559481583278562,0.000556445162809259,1.00545681887856
"9286","januari",206,0.00111896316655712,0.00112082165202015,0.998341854424674
"4054","countri",204,0.00110809944649346,0.00111289032561852,0.995695102190422
"3269","citizen",107,0.000581209023405885,0.000585248400794134,0.993098012087229
"12500","origin",212,0.00115155432674811,0.0011629829134183,0.990173039914575
"15068","royal",290,0.0015752394092309,0.0015941966067281,0.988108620092909
"14620","reign",212,0.00115155432674811,0.00117258399274659,0.982065535493772
"6058","estat",259,0.00140685174824415,0.00143306544930547,0.981707952645136
"11500","modern",132,0.000717005524201652,0.000731351781876836,0.980383916426146
"3615","common",759,0.0041227817641595,0.00423783292786166,0.972851415886228
"853","appel",530,0.00287888581687027,0.00297090789475881,0.969025603906845
"12350","offic",279,0.00151548894888077,0.00157123750398654,0.964519332714294
"15740","servic",107,0.000581209023405885,0.000602780806524059,0.964212889852005
"13617","power",102,0.000554049723246731,0.000575647321465843,0.962481197403795
"157","ad",143,0.00077675598455179,0.000811082484124824,0.957678164373044
"10839","march",235,0.00127648710748021,0.00133413258840089,0.956791790095035
"14767","respond",502,0.00272679373597901,0.00285360775166099,0.95556010961627
"9269","jame",525,0.00285172651671112,0.00299511931219537,0.952124513070181
"9450","juli",151,0.000820210864806436,0.00086827152186291,0.944647894297675
"13017","peopl",217,0.00117871362690726,0.00124897518914126,0.943744629321012
"10862","mari",157,0.00085280202499742,0.000905006086249418,0.94231634234821
"10804","manner",125,0.000678982503978837,0.000722585579011874,0.939656870688365
"146","act",281,0.00152635266894443,0.00162466959763964,0.939484970459195
"13073","person",270,0.00146660220859429,0.00157082006575487,0.933653854166614
"12832","pass",227,0.00123303222722557,0.00132286175614594,0.932094545402775
"7271","georg",474,0.00257470165508775,0.00276511084654804,0.931138676882342
"13517","poor",179,0.000972302945697695,0.00104693508501547,0.928713689715851
"9377","john",1124,0.00610541067577771,0.00657715677811154,0.928275071090933
"9748","ladi",251,0.00136339686798951,0.00146980001369197,0.927607058979952
"10180","life",469,0.0025475423549286,0.00275384001429308,0.925087275116291
"1214","august",108,0.000586640883437716,0.000639515370910566,0.917321006065005
"5680","elect",122,0.000662686923883345,0.000724672770170198,0.914463674035531
"5358","dublin",166,0.000901688765283896,0.000987241417887395,0.913341710494102
"3643","compani",264,0.0014340110484033,0.00157833395392484,0.908559969097385
"9406","joseph",115,0.00062466390366053,0.000688355644015355,0.907472625657147
"5585","edinburgh",240,0.00130364640763937,0.00143849214631711,0.906258967751072
"8367","histor",121,0.000657255063851515,0.000725925084865193,0.90540343288119
"5503","easi",108,0.000586640883437716,0.000649533888470523,0.90317209594575
"874","appoint",153,0.000831074584870097,0.000935061638929288,0.888791230727566
"8619","hundr",142,0.000771324124519959,0.000868688960094575,0.887917494008425
"5626","effectu",115,0.00062466390366053,0.000708810117366933,0.881285253067512
"11841","natur",294,0.00159696684935823,0.00181543886951048,0.879658839621979
"18924","william",650,0.00353070902068995,0.00404038464428419,0.873854677594804
"6047","essay",318,0.00172733149012216,0.00200579070314965,0.8611723483461
"8798","import",111,0.000602936463533208,0.000704635735050285,0.855671141189257
"9461","june",156,0.000847370164965589,0.000990998361972379,0.855067170120315
"3869","contain",246,0.00133623756783035,0.00156831543636488,0.852020924392321
"13898","proceed",189,0.001026621546016,0.00121516269237641,0.844842877794668
"15758","seven",114,0.0006192320436287,0.000734691287730155,0.842846586001899
"16683","subject",238,0.00129278268757571,0.00153450293960003,0.842476514194671
"12809","particular",168,0.000912552485347558,0.00108450452586531,0.841446451889583
"17613","treatis",176,0.000956007365602203,0.00114503306945671,0.834916816905387
"17310","thousand",120,0.000651823203819684,0.000783948999066608,0.831461236120925
"15106","rule",129,0.00070070994410616,0.000845729857353008,0.828526908461367
"177","address",358,0.00194460589139539,0.00237689329109972,0.818129235619021
"10151","librari",124,0.000673550643947007,0.000829032328086413,0.812454015516751
"4629","defend",130,0.000706141804137991,0.000871611027716229,0.810157032992348
"17332","thursday",131,0.000711573664169822,0.000879542354117861,0.809027172868208
"9912","law",207,0.00112439502658895,0.00139841807607728,0.804047835067326
"16120","societi",285,0.00154808010907175,0.00194860166541157,0.794456936248577
"3096","children",143,0.00077675598455179,0.000978892653254098,0.793504764766236
"13108","petit",385,0.00209126611225482,0.00265407227692518,0.787946180078264
"17749","tuesday",111,0.000602936463533208,0.000771425852116662,0.781587059701009
"3268","citi",341,0.00185226427085427,0.00237564097640472,0.77969031905548
"3496","collect",392,0.00212928913247763,0.00273171578801485,0.779469497456395
"9057","instruct",118,0.000640959483756023,0.000826945136928089,0.775093116983601
"17733","truste",117,0.000635527623724192,0.000843225227963018,0.753686681385752
"6995","friday",101,0.000548617863214901,0.000735943602425149,0.7454618280627
"9124","intitul",119,0.000646391343787853,0.000878290039422867,0.73596570013774
"17965","univers",152,0.000825642724838266,0.00113960637244507,0.724498164280021
"12319","octob",108,0.000586640883437716,0.000809830169429829,0.724399887263705
"2550","call",221,0.00120044106703458,0.00165764721794116,0.724183682777547
"14053","provinc",153,0.000831074584870097,0.00114920745177336,0.723171942182982
"2282","british",158,0.000858233885029251,0.00118802920731819,0.722401334700004
"16136","sold",246,0.00133623756783035,0.00188181154834519,0.710080437653494
"11214","merchant",212,0.00115155432674811,0.00164094968867457,0.701760897787333
"10144","liberti",111,0.000602936463533208,0.000872028465947894,0.691418327586149
"18439","volum",109,0.000592072743469546,0.000859087880766283,0.689187633448435
"6056","establish",107,0.000581209023405885,0.000848651924974661,0.684861491857499
"7253","gentlemen",106,0.000575777163374054,0.000847399610279667,0.679463568768967
"4492","david",154,0.000836506444901928,0.001233112536338,0.678369913735627
"893","april",135,0.000733301104297144,0.00109076609934028,0.672280798551276
"4076","court",349,0.00189571915110891,0.00287907148379254,0.658448100986962
"8949","inform",113,0.000613800183596869,0.000940070897709266,0.652929672743362
"11548","monday",101,0.000548617863214901,0.000862009948387937,0.63644029194893
"15880","ship",103,0.000559481583278562,0.000886638804056164,0.631014095840454
"13692","preach",234,0.00127105524744838,0.00201497434424628,0.630804680505167
"18315","view",107,0.000581209023405885,0.000930469818380974,0.624640382658724
"4575","decemb",107,0.000581209023405885,0.000932139571307634,0.623521456760544
"12272","observ",236,0.00128191896751205,0.0020646494938144,0.620889391324105
"482","almanack",143,0.00077675598455179,0.00125774139200622,0.617580044267117
"8133","held",104,0.000564913443310393,0.000917946671431028,0.615409871719153
"413","alexand",135,0.000733301104297144,0.00119846516310981,0.611866850092123
"6497","februari",100,0.00054318600318307,0.000892065501067807,0.608908205207884
"4034","council",256,0.00139055616814866,0.00228422200367012,0.608765770539999
"8819","improv",108,0.000586640883437716,0.00097304851801079,0.602889653063744
"7590","grant",106,0.000575777163374054,0.000964699753377493,0.596845973431849
"6777","follow",126,0.000684414364010668,0.00115672133994333,0.591684738905396
"14716","report",165,0.000896256905252065,0.0015169705338701,0.590820246828085
"14119","publish",140,0.000760460404456298,0.00130616422687935,0.582208874509731
"3607","commission",210,0.00114069060668445,0.00209679223765259,0.544016992337531
"2792","catalogu",229,0.00124389594728923,0.00241905455249787,0.514207480771696
"3612","committe",111,0.000602936463533208,0.00121599756883974,0.495836898842247
"18025","unto",144,0.000782187844583621,0.00158584784209481,0.493230071524643
"17510","town",128,0.00069527808407433,0.00148900217234856,0.466942289934802
"12071","nobl",104,0.000564913443310393,0.00121224062475475,0.466007681787334
"15747","session",200,0.00108637200636614,0.00245912862273769,0.44177112019326
"16180","song",159,0.000863665745061081,0.00210514100228589,0.410265034087151
"4050","counti",359,0.00195003775142722,0.00476547485268605,0.409201141902593
"9795","land",128,0.00069527808407433,0.00177536479927065,0.39162547571066
"12757","parish",135,0.000733301104297144,0.00218361938983889,0.335819102774706
"10963","master",105,0.000570345303342224,0.00190727528047675,0.299036698677109
