"","token","count","frequency","general_frequency","relative_frequency"
"14038","princ",178,0.000941126708435773,0.000588170468415789,1.60009174036
"6488","faith",289,0.00152800909403336,0.000955098674049201,1.59984422086492
"14196","protest",227,0.00120020091469056,0.000763911963946695,1.57112464699442
"12858","pamphlet",143,0.000756073703968065,0.000482558595804579,1.56680185689667
"17789","true",438,0.00231580617019589,0.00148357547533691,1.56096282844658
"11610","miscellani",113,0.000597456842995744,0.000387800117216655,1.54063089842223
"18823","westminst",259,0.00136939223306104,0.000889560871677818,1.53940250370748
"5615","earl",452,0.00238982737198297,0.00155871435703659,1.53320418278978
"7421","gentleman",336,0.00177650884289,0.00116173059872331,1.52919174621234
"15987","shew",141,0.00074549924656991,0.000490489922206211,1.51990736775319
"15611","scotland",425,0.00224707219710789,0.00148441035180024,1.51378100697203
"4319","critic",104,0.000549871784704047,0.000365675890938418,1.5037135297406
"14219","provinc",326,0.00172363655589923,0.00114920745177336,1.49984805027104
"9279","intitul",245,0.00129537103127396,0.000878290039422867,1.47487842640816
"9970","lament",110,0.000581595156898512,0.000394479128923293,1.47433695284701
"3344","citizen",163,0.000861818277949613,0.000585248400794134,1.472568360341
"3750","complaint",104,0.000549871784704047,0.00037444209380338,1.46850953406106
"3088","charl",371,0.00196156184735771,0.00133663721779088,1.46753496105672
"14144","proper",116,0.000613318529092976,0.00041827310812819,1.4663111664951
"7282","garland",154,0.000814233219657916,0.000556445162809259,1.4632766606276
"5484","dublin",271,0.00143283897744997,0.000987241417887395,1.45135622502155
"726","ann",117,0.000618605757792053,0.000426621872761488,1.45000947510701
"4462","curious",149,0.000787797076162529,0.000544756892322643,1.4461443026515
"14786","reign",320,0.00169191318370476,0.00117258399274659,1.44289295621521
"11357","memoir",240,0.00126893488777857,0.000889143433446153,1.42714306831286
"445","alexand",322,0.00170248764110292,0.00119846516310981,1.42055663652771
"10134","learn",129,0.000682052502180982,0.000483810910499573,1.40975014696694
"13288","petit",707,0.00373807069024771,0.00265407227692518,1.40842836977234
"15874","session",655,0.00346313479789568,0.00245912862273769,1.40827721082773
"17351","thereof",129,0.000682052502180982,0.000487567854584557,1.39888734617695
"12043","nation",243,0.0012847965738758,0.00092754775075932,1.38515410427552
"12189","newengland",173,0.000914690564940386,0.000660387282493809,1.38508204077804
"7766","gracious",132,0.000697914188278214,0.000504265383851152,1.38402160970903
"6284","examin",168,0.000888254421445,0.000643689753227215,1.37994183842702
"7763","grace",224,0.00118433922859333,0.000872028465947894,1.35814285294684
"5715","edinburgh",369,0.00195098738995955,0.00143849214631711,1.35627253506705
"2632","cambridg",114,0.000602744071694821,0.000445824031418071,1.35197752749582
"10647","love",249,0.00131651994607027,0.000977640338559103,1.34663014008876
"18375","vest",115,0.000608031300393899,0.000452503043124709,1.34370654436975
"14808","religion",309,0.00163375366801491,0.00121891963646139,1.34032927122071
"11576","minist",322,0.00170248764110292,0.00127026453895617,1.34026227521231
"10925","majesti",1345,0.00711132260025907,0.00531315381263035,1.33843717894147
"5513","duke",247,0.00130594548867211,0.000977640338559103,1.33581383374266
"7426","genuin",166,0.000877679964046845,0.000660387282493809,1.32903825878124
"15849","serious",129,0.000682052502180982,0.000513449024947778,1.32837432547535
"3794","concern",461,0.00243741243027467,0.00183589334286206,1.32764380880366
"10048","late",1293,0.00683638670790705,0.00515619703752436,1.32585831343431
"15883","settl",106,0.000560446242102202,0.000422864928676504,1.32535522360841
"18439","vindic",234,0.00123721151558411,0.000936731391855947,1.32077511903686
"17799","truth",125,0.000660903587384672,0.000500925877997833,1.31936403450798
"773","answer",654,0.00345784756919661,0.00262610391540364,1.31672153143457
"5223","dissert",129,0.000682052502180982,0.000519293160191087,1.31342477518865
"6381","explain",155,0.000819520448356994,0.000625322471033961,1.31055653093984
"13548","plain",161,0.000851243820551458,0.000652455956092177,1.3046762966958
"1669","behalf",180,0.000951701165833928,0.0007317692201085,1.30054823253268
"7825","grant",237,0.00125307320168134,0.000964699753377493,1.29892559554849
"6932","foreign",111,0.000586882385597589,0.000452920481356374,1.29577356237023
"14342","pursuer",107,0.000565733470801279,0.000437475266784774,1.29317818344141
"12798","oxford",147,0.000777222618764375,0.000605702874145713,1.28317472467103
"3242","christian",635,0.00335739022391414,0.00263069573595195,1.27623661605215
"11463","method",199,0.0010521585111164,0.0008244405075381,1.27620914001217
"5298","doctrin",166,0.000877679964046845,0.00068877308224702,1.2742657729648
"7441","georg",666,0.00352129431358553,0.00276511084654804,1.27347311156857
"8703","hospit",124,0.000655616358685595,0.000515118777874438,1.27274793085762
"1514","baronet",102,0.000539297327305893,0.000424117243371498,1.27157604585651
"12050","natur",436,0.00230523171279774,0.00181543886951048,1.26979307952095
"13896","preach",482,0.0025484442329553,0.00201497434424628,1.26475269535432
"17829","tune",117,0.000618605757792053,0.000491742236901206,1.25798784682459
"10257","letter",1499,0.00792555581991699,0.00630373473637106,1.25727939885992
"7857","greatbritain",111,0.000586882385597589,0.000467113381232979,1.2564024264269
"6918","forc",110,0.000581595156898512,0.000464191313611325,1.25292124140326
"14823","remark",404,0.00213604039442726,0.00170773980574094,1.25079967524707
"11099","marriag",104,0.000549871784704047,0.000439979896174763,1.24976570403488
"4041","copi",241,0.00127422211647765,0.00102105391465225,1.24794792732529
"13892","prayer",263,0.00139054114785735,0.00111581239324017,1.24621410936242
"10354","life",649,0.00343141142570122,0.00275384001429308,1.24604603313605
"7049","franci",135,0.000713775874375446,0.000573142692075854,1.24537202383273
"4777","defend",204,0.00107859465461179,0.000871611027716229,1.23747247374542
"6091","epistl",178,0.000941126708435773,0.000760572458093376,1.23739256979541
"2288","brief",123,0.000650329129986518,0.000526807048361054,1.23447309979954
"8643","honour",1243,0.00657202527295318,0.00534613143293187,1.22930484508291
"3430","clergi",154,0.000814233219657916,0.000662891911883799,1.22830465278123
"14518","rais",132,0.000697914188278214,0.000569803186222535,1.22483377621136
"3984","continu",204,0.00107859465461179,0.000880794668812856,1.22456991714712
"16470","spirit",104,0.000549871784704047,0.000451250728429714,1.21855046443364
"296","advic",163,0.000861818277949613,0.000707975240903603,1.21730002429132
"2719","captain",139,0.000734924789171756,0.000606537750609042,1.21167196672226
"5024","dialogu",136,0.000719063103074523,0.000593597165427432,1.21136545953138
"5973","encourag",107,0.000565733470801279,0.000467113381232979,1.21112666331242
"17669","translat",250,0.00132180717476934,0.00109577535812026,1.20627568869301
"2312","britain",382,0.00201972136304756,0.00167476218543942,1.2059750217716
"3230","christ",360,0.00190340233166786,0.00158167345977816,1.2034104257745
"12995","pass",301,0.00159145583842229,0.00132286175614594,1.20304017485461
"16028","short",330,0.00174478547069553,0.00145852918143702,1.19626366952527
"3920","consid",166,0.000877679964046845,0.00073427384949849,1.19530331176345
"15103","robert",373,0.00197213630475586,0.00165138564446619,1.19423122719064
"18969","wife",226,0.00119491368599149,0.00100185175599567,1.19270508719521
"10575","london",707,0.00373807069024771,0.0031349611198031,1.19238183422271
"17696","treatis",255,0.00134824331826473,0.00114503306945671,1.17747107417992
"4745","declar",103,0.00054458455600497,0.000464191313611325,1.1731898896776
"243","administr",126,0.00066619081608375,0.000571472939149194,1.16574341573473
"12024","narrat",129,0.000682052502180982,0.000585665839025799,1.16457620836399
"4154","countri",245,0.00129537103127396,0.00111289032561852,1.16397007095378
"3063","charact",165,0.000872392735347767,0.000750136502301754,1.16297864811388
"10050","latin",117,0.000618605757792053,0.000532651183604362,1.16137122536
"14625","reason",293,0.00154915800882967,0.00133914184718087,1.1568289140474
"6518","famili",123,0.000650329129986518,0.000562289298052567,1.15657390641947
"14115","progress",109,0.000576307928199434,0.000498421248607843,1.15626677195071
"12521","octob",177,0.000935839479736696,0.000809830169429829,1.15559967393606
"15315","sacrament",128,0.000676765273481905,0.000588587906647453,1.1498117202861
"752","anno",140,0.000740212017870833,0.000646611820848869,1.14475484982487
"14004","prevent",160,0.000845956591852381,0.000739700546510133,1.14364737979924
"9415","jame",646,0.00341554973960399,0.00299511931219537,1.14037184618881
"13182","peopl",267,0.00141169006265366,0.00124897518914126,1.13027870763732
"11678","modern",156,0.000824807677056071,0.000731351781876836,1.12778514730545
"658","andrew",125,0.000660903587384672,0.000586918153720794,1.12605749744635
"1904","bishop",217,0.00114732862769979,0.00101896672349392,1.12597261642238
"17399","thoma",570,0.00301372035847411,0.00268496270606838,1.12244402935753
"15854","sermon",992,0.00524493086948476,0.00469743242092468,1.11655270358361
"6290","excel",305,0.0016126047532186,0.00144642347271874,1.11489116682233
"9799","king",663,0.0035054326274883,0.00314539707559472,1.11446426102673
"15142","roman",101,0.000534010098606815,0.000479636528182925,1.11336411475974
"9218","instruct",174,0.000919977793639464,0.000826945136928089,1.11250160688649
"19004","william",849,0.00448885716551669,0.00404038464428419,1.11099748185286
"12373","note",117,0.000618605757792053,0.000556862601040924,1.11087682425739
"7141","friend",313,0.00165490258281122,0.00149150680173855,1.10955081189185
"9561","journal",200,0.00105744573981548,0.000953846359354206,1.10861223030867
"7699","gospel",173,0.000914690564940386,0.000826110260464759,1.10722576478568
"2608","call",346,0.00182938112988077,0.00165764721794116,1.10360100151642
"3970","contain",327,0.0017289237845983,0.00156831543636488,1.10240819194236
"14090","proclam",222,0.00117376477119518,0.00106780699659871,1.09922933164324
"13081","peac",172,0.000909403336241309,0.000828197451623083,1.0980513577518
"9111","inform",195,0.00103100959632009,0.000940070897709266,1.09673600026596
"19151","word",132,0.000697914188278214,0.000636593303288912,1.09632662592034
"6194","estat",297,0.00157030692362598,0.00143306544930547,1.09576776440115
"3342","citi",492,0.00260131651994607,0.00237564097640472,1.09499564361063
"132","account",860,0.00454701668120655,0.00416144173146699,1.09265417483177
"9942","ladi",303,0.00160203029582045,0.00146980001369197,1.08996481214905
"2077","book",614,0.00324635842123351,0.00298343104170876,1.08812919616676
"9489","jesus",136,0.000719063103074523,0.000661639597188804,1.08678970564897
"19161","world",158,0.000835382134454226,0.000772260728579992,1.08173587434687
"8589","holi",202,0.00106802019721363,0.00098765885611906,1.08136548424255
"10092","law",286,0.00151214740793613,0.00139841807607728,1.08132713228212
"2876","catech",117,0.000618605757792053,0.000572725253844189,1.0801090988042
"290","adventur",154,0.000814233219657916,0.000755980637545062,1.07705565357073
"13897","preachd",210,0.00111031802680625,0.0010323247469072,1.07555110940885
"16823","subject",312,0.00164961535411214,0.00153450293960003,1.0750160925349
"17723","trial",139,0.000734924789171756,0.000684181261698706,1.07416678929069
"13840","practic",290,0.00153329632273244,0.00143181313461047,1.07087739710502
"185","ad",164,0.00086710550664869,0.000811082484124824,1.06907191761676
"1868","bill",476,0.00251672086076083,0.0023652050206131,1.06406034099676
"12689","origin",233,0.00123192428688503,0.0011629829134183,1.05927978190504
"9335","ireland",400,0.00211489147963095,0.00199702450028469,1.05902129860172
"3583","colleg",112,0.000592169614296666,0.000560619545125908,1.05627714810348
"13252","person",313,0.00165490258281122,0.00157082006575487,1.05352778391963
"11360","memori",209,0.00110503079810717,0.00104943971440546,1.05297215546412
"12546","offer",106,0.000560446242102202,0.000533068621836027,1.05135852898615
"17606","town",296,0.0015650196949269,0.00148900217234856,1.05105266062738
"12945","parliament",617,0.00326222010733074,0.00311033226413488,1.0488333175678
"12074","near",173,0.000914690564940386,0.000872445904179559,1.0484209514406
"9639","justic",153,0.000808945990958839,0.000772260728579992,1.0475037264245
"19192","writer",118,0.000623892986491131,0.000596101794817421,1.04662155342482
"10610","lord",1799,0.0095117244296402,0.00909973601206229,1.04527476588681
"18343","vers",124,0.000655616358685595,0.000630749168045604,1.03942484889365
"5629","easi",127,0.000671478044782827,0.000649533888470523,1.03378446714147
"5164","discours",287,0.00151743463663521,0.00146854769899698,1.03328930866299
"5269","divin",210,0.00111031802680625,0.00107490344653702,1.03294675478372
"17061","tabl",109,0.000576307928199434,0.000558949792199248,1.03105491091049
"6184","esquir",227,0.00120020091469056,0.00116548754280829,1.02978442120336
"8516","histori",811,0.00428794247495175,0.00417646950780693,1.02669071734786
"9525","john",1276,0.00674650382002273,0.00657715677811154,1.0257477581308
"14285","publish",253,0.00133766886086658,0.00130616422687935,1.02411996389037
"11790","moral",133,0.000703201416977291,0.000686685891088696,1.02405106337981
"17488","time",296,0.0015650196949269,0.00152991111905171,1.02294811472248
"15027","richard",199,0.0010521585111164,0.00102940267928555,1.02210586030983
"5838","elect",140,0.000740212017870833,0.000724672770170198,1.02144312349005
"1292","author",292,0.00154387078013059,0.00151363102801678,1.01997828503386
"4723","deceas",231,0.00122134982948687,0.00120013491603647,1.01767710710431
"6187","essay",386,0.00204087027784387,0.00200579070314965,1.0174891501088
"167","act",311,0.00164432812541306,0.00162466959763964,1.01210001578289
"18539","vote",109,0.000576307928199434,0.000569803186222535,1.01141576975029
"15398","samuel",134,0.000708488645676369,0.000700878790965301,1.01085759022696
"10484","live",113,0.000597456842995744,0.000592344850732437,1.00863009487967
"8768","humbl",278,0.00146984957834351,0.00145978149613202,1.00689697892333
"14165","propos",246,0.00130065825997304,0.00129447595639273,1.00477591225219
"16471","spiritu",135,0.000713775874375446,0.000712984499683582,1.00110994655875
"3287","church",703,0.0037169217754514,0.0037135305088906,1.00091321898465
"14048","principl",151,0.000798371533560684,0.000799394213638208,0.998720681160714
"17257","testament",152,0.000803658762259762,0.000805655787113181,0.997521243084997
"577","amend",161,0.000851243820551458,0.00085366118375464,0.997168240457473
"15349","saint",115,0.000608031300393899,0.000609877256462361,0.996973233468042
"14086","proceed",229,0.00121077537208872,0.00121516269237641,0.996389520255013
"14800","relat",354,0.00187167895947339,0.00188014179541853,0.995498831010639
"11726","money",102,0.000539297327305893,0.000543922015859313,0.991497515418429
"8841","hymn",152,0.000803658762259762,0.000811499922356489,0.990337448124508
"12975","particular",203,0.00107330742591271,0.00108450452586531,0.989675377386124
"4927","descript",157,0.000830094905755148,0.00083905084564637,0.989326105875834
"11402","merchant",307,0.00162317921061676,0.00164094968867457,0.989170613712011
"3921","consider",218,0.00115261585639887,0.00116548754280829,0.988955963975035
"2326","british",222,0.00117376477119518,0.00118802920731819,0.987993194077093
"5746","edward",137,0.000724350331773601,0.00073427384949849,0.986485263322851
"5589","duti",321,0.00169720041240384,0.00172193270561755,0.985636899088434
"3578","collect",508,0.00268591217913131,0.00273171578801485,0.983232659457291
"14050","print",283,0.0014962857218389,0.001540764513075,0.971131999174012
"15254","rule",155,0.000819520448356994,0.000845729857353008,0.969009715374074
"12010","name",112,0.000592169614296666,0.00061321676231568,0.965677474406385
"17624","trade",185,0.000978137309329315,0.00101562721764061,0.9630869401094
"4650","david",224,0.00118433922859333,0.001233112536338,0.96044699384088
"9802","kingdom",184,0.000972850080630238,0.00101604465587227,0.957487522824525
"8763","human",108,0.000571020699500357,0.000599023862439075,0.953252007650086
"17686","travel",104,0.000549871784704047,0.000579821703782491,0.94834632977161
"8333","henri",206,0.00108916911200994,0.00115212951939502,0.945353012551804
"6006","english",447,0.00236339122848759,0.00250128988413584,0.944868982790494
"7044","franc",190,0.0010045734528247,0.00106405005251373,0.944103569612615
"6580","father",106,0.000560446242102202,0.000594432041890761,0.942826433648399
"13658","poem",368,0.00194570016126048,0.00206631924674106,0.941626113355513
"3729","companion",137,0.000724350331773601,0.000769756099190003,0.941012786434325
"17797","truste",150,0.000793084304861607,0.000843225227963018,0.940536737471035
"18964","widow",100,0.000528722869907738,0.000562289298052567,0.940303988958916
"17375","third",149,0.000787797076162529,0.000842807789731353,0.934729229797035
"3618","coloni",134,0.000708488645676369,0.000760989896325041,0.931009267137172
"12408","novemb",167,0.000882967192745922,0.000950924291732552,0.92853574193292
"7098","freehold",110,0.000581595156898512,0.000627409662192285,0.926978323646325
"10317","librari",145,0.00076664816136622,0.000829032328086413,0.924750622374173
"17463","thursday",153,0.000808945990958839,0.000879542354117861,0.919735118123075
"4706","death",294,0.00155444523752875,0.00169062483824269,0.919450136048227
"8515","histor",126,0.00066619081608375,0.000725925084865193,0.917712901748621
"7751","govern",153,0.000808945990958839,0.00088204698350785,0.917123470840189
"6314","execut",112,0.000592169614296666,0.000647864135543864,0.914033640401404
"15219","royal",275,0.00145398789224628,0.0015941966067281,0.912050550170481
"16437","speech",263,0.00139054114785735,0.00152782392789339,0.910144894624521
"1120","assembl",386,0.00204087027784387,0.0022428956187353,0.909926552442354
"10312","liberti",150,0.000793084304861607,0.000872028465947894,0.909470660455476
"15638","scriptur",115,0.000608031300393899,0.000671240676517096,0.905832023692046
"19285","york",135,0.000713775874375446,0.000789375696078251,0.904228338827256
"11052","mari",154,0.000814233219657916,0.000905006086249418,0.89969916449105
"15863","servic",102,0.000539297327305893,0.000602780806524059,0.894682314813167
"4152","counti",800,0.0042297829592619,0.00476547485268605,0.887588979066335
"19194","written",147,0.000777222618764375,0.000878290039422867,0.884927055844896
"6001","england",511,0.00270177386522854,0.00306650124981007,0.881060741584855
"14249","psalm",163,0.000861818277949613,0.000982649597339082,0.877035191672934
"1069","articl",121,0.000639754672588363,0.000730516905413506,0.875756149991125
"8983","improv",161,0.000851243820551458,0.00097304851801079,0.874821558016102
"7423","gentlemen",139,0.000734924789171756,0.000847399610279667,0.867270624456871
"3180","children",160,0.000845956591852381,0.000978892653254098,0.86419750831738
"7115","french",226,0.00119491368599149,0.00139257394083397,0.858061213809506
"2866","catalogu",392,0.00207259365003833,0.00241905455249787,0.856778383893085
"15888","seven",119,0.000629180215190208,0.000734691287730155,0.856387200580634
"14878","repres",124,0.000655616358685595,0.000765581716873354,0.856363656858396
"12548","offic",254,0.00134295608956565,0.00157123750398654,0.854712343715265
"9552","joseph",111,0.000586882385597589,0.000688355644015355,0.852586000710554
"15356","sale",122,0.00064504190128744,0.000757232952240057,0.851840770240212
"3661","command",132,0.000697914188278214,0.000819431248758121,0.851705605974789
"12895","paper",111,0.000586882385597589,0.000691695149868674,0.848469713440979
"17809","tuesday",123,0.000650329129986518,0.000771425852116662,0.843022214257046
"10998","manner",115,0.000608031300393899,0.000722585579011874,0.841466143325713
"8787","hundr",138,0.000729637560472678,0.000868688960094575,0.839929588138477
"6192","establish",134,0.000708488645676369,0.000848651924974661,0.834840085583406
"1953","blank",137,0.000724350331773601,0.000874950533569548,0.827875752950809
"17419","thousand",122,0.00064504190128744,0.000783948999066608,0.822811052830535
"14930","respond",439,0.00232109339889497,0.00285360775166099,0.813389085288243
"525","almanack",193,0.00102043513892193,0.00125774139200622,0.811323492577625
"18746","wednesday",132,0.000697914188278214,0.000884551612897839,0.789003352774191
"5127","direct",109,0.000576307928199434,0.000730934343645171,0.788453755402141
"8962","import",105,0.000555159013403125,0.000704635735050285,0.787866674635097
"18518","volum",128,0.000676765273481905,0.000859087880766283,0.787771878330129
"13686","polit",117,0.000618605757792053,0.000787288504919927,0.785742143986937
"204","address",353,0.00186639173077431,0.00237689329109972,0.785223189346793
"10450","list",185,0.000978137309329315,0.0012485577509096,0.783413749677757
"3073","charg",117,0.000618605757792053,0.000791462887236576,0.781597934366752
"885","appel",439,0.00232109339889497,0.00297090789475881,0.781274102435075
"18036","univers",168,0.000888254421445,0.00113960637244507,0.779439675770868
"7753","governor",153,0.000808945990958839,0.00104526533208881,0.773914494363147
"18423","view",136,0.000719063103074523,0.000930469818380974,0.772795730575872
"12481","observ",300,0.00158616860972321,0.0020646494938144,0.768250792434893
"6895","follow",168,0.000888254421445,0.00115672133994333,0.767907006443331
"13728","poor",152,0.000803658762259762,0.00104693508501547,0.767629983713733
"16339","song",303,0.00160203029582045,0.00210514100228589,0.761008547209362
"12932","parish",314,0.0016601898115103,0.00218361938983889,0.760292667868639
"4175","court",413,0.00218362545271896,0.00287907148379254,0.758447806875052
"896","appoint",133,0.000703201416977291,0.000935061638929288,0.752037499669548
"14424","queen",123,0.000650329129986518,0.000874533095337883,0.74363009639476
"9130","inhabit",116,0.000613318529092976,0.000830284642781408,0.738684660044286
"9987","land",244,0.00129008380257488,0.00177536479927065,0.726658432737242
"914","april",149,0.000787797076162529,0.00109076609934028,0.722241988121016
"8720","hous",526,0.0027810822957147,0.0039523051774029,0.703660818404256
"16000","ship",116,0.000613318529092976,0.000886638804056164,0.691734363855031
"16296","sold",246,0.00130065825997304,0.00188181154834519,0.691173492434349
"4730","decemb",118,0.000623892986491131,0.000932139571307634,0.669312842942516
"8314","held",113,0.000597456842995744,0.000917946671431028,0.650862257678152
"14773","regul",119,0.000629180215190208,0.000985154226729071,0.638661641110981
"579","america",136,0.000719063103074523,0.00113084016958011,0.635866254504842
"3697","common",509,0.00269119940783039,0.00423783292786166,0.635041412354195
"9429","januari",131,0.000692626959579137,0.00112082165202015,0.617963579067871
"11028","march",137,0.000724350331773601,0.00133413258840089,0.542937289795023
"16273","societi",195,0.00103100959632009,0.00194860166541157,0.529102286332249
"1234","auction",105,0.000555159013403125,0.00110704619037521,0.501477732573169
"11156","master",151,0.000798371533560684,0.00190727528047675,0.418592712721113
"2913","caus",139,0.000734924789171756,0.00177369504634399,0.414346756330301
"3728","compani",120,0.000634467443889285,0.00157833395392484,0.401985550847181
"14873","report",113,0.000597456842995744,0.0015169705338701,0.393848680416691
"14274","public",113,0.000597456842995744,0.00155704460410993,0.383712092395243
"882","appeal",124,0.000655616358685595,0.00257976827168884,0.254137693637265
